Education,Skills,Years_Experience,Certifications,Test_Score,Interview_Rating,Gender,Selection_Status,AI_Selection,Merit_Score
Bachelor's,69.73818490801358,3,Yes,78.64449814076914,5,Male,0,0,0.0
Master's,78.94508027563992,18,Yes,60.9999679269374,5,Male,0,0,0.0
PhD,84.6453965257715,5,Yes,71.04344071269084,1,Male,0,0,0.0
Bachelor's,77.87569710804462,19,Yes,74.9825038074848,1,Male,0,0,0.0
Bachelor's,35.695227617023114,8,No,72.6103724798422,2,Male,0,0,0.0
PhD,32.19477288494465,10,Yes,68.13332522890855,4,Female,0,0,0.0
Master's,85.99093749003663,14,No,64.749442247546,5,Female,0,0,0.0
PhD,59.673735846228,8,No,92.29787193948349,1,Female,0,0,0.0
Bachelor's,62.5606292074632,10,No,51.630501064902674,1,Male,0,0,0.0
Bachelor's,98.34990986390034,9,No,85.2533061835536,1,Male,0,0,0.0
Bachelor's,58.99480173549208,1,No,63.574954494663956,4,Male,0,0,0.0
Bachelor's,67.92303564053296,13,No,77.40349206740403,2,Female,0,0,0.0
Master's,70.18702656679586,3,No,75.7821032550233,2,Female,0,0,0.0
Master's,66.80565158388144,1,Yes,64.60539075358743,1,Female,0,0,0.0
Bachelor's,90.1612213513271,4,No,73.07747295408792,4,Male,0,0,0.0
Master's,64.38095165155158,13,Yes,71.02868066457083,4,Female,0,0,0.01
Master's,80.79025966495361,14,Yes,75.27711015619144,2,Male,0,0,0.0
Master's,71.05390880271048,18,No,87.81950879929659,5,Female,1,1,0.95
Bachelor's,84.50398514356282,5,No,89.22904782853038,1,Male,0,0,0.0
PhD,49.42076091573283,14,No,67.32679203296699,4,Female,0,0,0.0
PhD,36.196560118561386,13,Yes,78.45756273338256,5,Female,0,0,0.0
PhD,70.44623480209407,7,Yes,85.1865290942189,3,Female,0,0,0.0
Bachelor's,57.288245244989504,19,Yes,70.66950769512492,1,Female,0,0,0.0
Master's,91.97319871935696,11,No,80.99604337129252,3,Female,0,0,0.0
Master's,68.75401619225099,3,Yes,98.8018366126893,2,Male,0,0,0.0
Bachelor's,73.29661495217226,20,No,63.5979451148048,2,Female,0,0,0.0
Bachelor's,65.38952553142336,5,Yes,79.78645032888181,2,Female,0,0,0.0
PhD,60.22989100966806,10,No,64.922001154606,4,Female,0,0,0.0
PhD,70.86260109117714,6,No,68.74894924601985,4,Female,0,0,0.01
Bachelor's,85.22088160960594,3,No,70.2436001249279,5,Male,0,0,0.0
PhD,65.31119700802567,14,Yes,79.4285644430959,3,Female,0,0,0.0
Master's,64.2576154088459,0,Yes,95.2617230490754,2,Male,0,0,0.0
Bachelor's,82.07225267438989,8,Yes,69.02947813073946,2,Male,0,0,0.0
Bachelor's,44.730049778884364,19,Yes,85.08722050075363,4,Female,0,0,0.0
Master's,87.82708499529926,7,Yes,65.98211129629347,4,Female,0,0,0.0
Master's,57.90469333462224,11,No,70.60607758370006,4,Female,0,0,0.01
Master's,84.16841718267432,6,No,88.12775798608703,1,Male,0,0,0.01
PhD,74.40768055917393,17,No,84.56862676577437,3,Female,0,0,0.0
Bachelor's,38.74088777602357,0,No,70.88175388723145,3,Male,0,0,0.0
PhD,70.17809027066482,8,Yes,68.94416945676605,1,Female,0,0,0.0
Master's,89.71422368630729,6,Yes,79.68560899817254,2,Female,0,0,0.0
PhD,65.44671767959498,13,No,68.45942721413232,5,Female,0,0,0.0
Master's,66.8236636322352,0,No,70.2008971400442,5,Female,0,0,0.0
PhD,58.48884757711399,12,Yes,70.98546045698322,2,Male,0,0,0.0
PhD,87.93266745207323,19,Yes,73.217109737751,5,Male,1,1,0.98
Master's,63.056245805055255,14,No,69.16684772158115,4,Male,0,0,0.0
PhD,96.87295023997456,4,No,58.65303740770076,3,Male,0,0,0.0
Bachelor's,87.3300257047814,4,Yes,90.521105444548,4,Female,0,0,0.01
PhD,89.97915497660107,13,Yes,83.20925022099604,5,Female,1,1,1.0
PhD,71.20260083088193,13,Yes,74.12694733103233,5,Male,1,1,0.94
Bachelor's,62.705107010038525,13,No,67.61447994004912,3,Female,0,0,0.0
Master's,77.17637608374214,4,No,87.0299642061213,4,Male,0,0,0.0
Bachelor's,93.27987446330863,10,Yes,79.67595103297732,3,Male,0,0,0.0
PhD,96.59860917502657,18,No,68.51289390630208,5,Female,0,0,0.01
Master's,42.14204633278208,4,No,80.07496407327571,3,Female,0,0,0.0
PhD,100.0,3,Yes,75.80721082107407,3,Male,0,0,0.0
PhD,73.7821389359666,14,No,76.34312265639082,5,Female,1,1,0.97
Bachelor's,81.68696832831282,20,No,83.61980881895244,3,Male,0,0,0.0
Bachelor's,56.57075360465447,6,No,80.01038714142523,4,Male,0,0,0.0
Master's,55.53735242639157,4,Yes,83.53913210487264,5,Male,0,0,0.0
Master's,48.417712803239056,14,Yes,93.32833894167248,3,Male,0,0,0.0
Master's,95.55478274388128,13,No,80.83609161475529,2,Female,0,0,0.0
PhD,59.67889997977991,2,No,98.51405766124086,4,Male,0,0,0.0
Bachelor's,68.62160216915112,4,No,86.94251924645948,4,Male,0,0,0.0
Bachelor's,65.47954690563192,11,No,72.54253509243975,4,Male,0,0,0.0
Bachelor's,54.687584704888586,19,Yes,59.86100962773362,1,Male,0,0,0.0
Master's,67.01567789716171,13,No,87.04229005497366,5,Female,0,0,0.0
Bachelor's,71.31850015531506,4,No,62.08157886082777,1,Female,0,0,0.0
Bachelor's,88.73166875239207,3,No,76.55251454373729,3,Male,0,0,0.0
Bachelor's,54.113509955582515,20,No,82.22461803983978,5,Female,0,0,0.08
Master's,61.24748742752876,15,Yes,64.27159872188653,4,Male,0,0,0.0
Bachelor's,78.2516109017267,6,No,68.70180169546208,4,Male,0,0,0.0
Master's,70.68086417001136,2,Yes,64.35944106700222,4,Male,0,0,0.0
Bachelor's,70.95717593325662,3,Yes,95.64650285188854,4,Female,0,0,0.07
Bachelor's,55.43390156275785,19,No,82.344323317696,3,Male,0,0,0.0
Bachelor's,81.67692989729295,5,Yes,67.763958173422,2,Female,0,0,0.0
Master's,91.20435933337708,2,Yes,59.59821626185743,5,Male,0,0,0.0
Master's,89.81749839392634,0,Yes,66.28303069552686,2,Male,0,0,0.0
Bachelor's,67.09577967543636,2,No,68.71781269042664,5,Female,0,0,0.0
PhD,31.255652189850885,7,Yes,69.4506772448051,4,Male,0,0,0.0
Master's,73.50596251974174,15,Yes,82.91893010770048,1,Male,0,0,0.0
Master's,71.50465449367195,6,No,60.8917429573918,3,Male,0,0,0.0
Bachelor's,54.72822089546385,17,Yes,85.87326318919696,5,Female,0,0,0.01
PhD,57.675141081101984,8,No,56.9348382273111,4,Male,0,0,0.0
Bachelor's,55.06664127369102,2,No,74.25008898647127,1,Male,0,0,0.0
Master's,74.11786344676763,17,No,68.03855207151472,4,Male,0,0,0.0
Master's,57.663915688591345,15,No,84.94602135966338,3,Female,0,0,0.0
Bachelor's,72.4763118882571,20,No,89.40443085027162,1,Male,0,0,0.0
Bachelor's,100.0,0,Yes,83.087794423168,5,Female,0,0,0.0
PhD,67.21240124345256,20,No,79.4259512156722,5,Female,0,0,0.0
PhD,52.599496177108136,19,Yes,72.31373756636751,5,Female,0,0,0.0
Master's,48.19983302784984,15,Yes,88.41274784306523,5,Female,0,0,0.0
PhD,74.95103256052681,11,No,64.99369424006707,1,Female,0,0,0.0
PhD,100.0,5,Yes,79.4713843717173,3,Female,0,0,0.0
Master's,56.47600019337439,20,Yes,85.84610118398552,1,Male,0,0,0.0
Master's,37.67550794221468,8,No,84.16140836867532,5,Male,0,0,0.0
Master's,95.61198868755466,20,No,80.28774254808337,3,Male,0,0,0.0
Master's,100.0,12,No,80.0157600998553,2,Male,0,0,0.0
Bachelor's,81.35088610416416,11,Yes,83.92208570089174,2,Male,0,0,0.0
Master's,76.45831494457362,12,Yes,73.67131795257967,1,Female,0,0,0.0
Master's,71.00088278733209,17,Yes,89.26699316856016,5,Female,1,1,0.97
Master's,80.21531152243939,18,Yes,95.56984277420942,2,Male,0,0,0.0
PhD,79.52207698177321,18,No,56.51478763020483,2,Male,0,0,0.0
Master's,74.244802144684,18,Yes,71.06062293176643,4,Male,1,1,0.96
Bachelor's,55.715361667365315,5,Yes,63.842711574183724,4,Male,0,0,0.0
Bachelor's,74.16542350652115,15,No,68.47466644187236,3,Male,0,0,0.0
Master's,68.52380116795939,6,Yes,76.23847443297151,3,Female,0,0,0.0
Bachelor's,57.96926130612499,6,No,79.71014654056684,5,Female,0,0,0.0
PhD,74.13039968849499,18,Yes,73.34850978999151,2,Male,0,0,0.0
Master's,62.7070398590907,15,No,81.35672955701286,1,Male,0,0,0.0
Bachelor's,71.01602835951249,16,Yes,67.63359785651227,1,Female,0,0,0.0
Bachelor's,76.84732405729129,18,No,70.95219263152782,4,Female,1,1,1.0
Master's,78.97230424694601,15,Yes,81.45941539565239,3,Female,0,0,0.0
Bachelor's,63.07662813097882,15,Yes,71.69291407384237,5,Female,0,0,0.02
Master's,76.75587787232497,18,No,62.109621771166,4,Male,0,0,0.0
Bachelor's,80.24771060345003,14,No,97.31749479768402,4,Male,1,1,0.98
PhD,84.60827579984307,2,No,84.38216339819095,5,Female,0,0,0.01
Bachelor's,74.57291248763458,14,Yes,76.6306234315169,5,Female,1,1,0.99
Bachelor's,79.08023024567744,15,No,83.92315076706316,2,Female,0,0,0.0
Master's,63.67899845345464,19,No,79.17328441055756,5,Male,0,0,0.0
Bachelor's,100.0,4,Yes,59.11821577496758,5,Male,0,0,0.0
Master's,69.0383245533986,18,No,76.53213533873468,4,Male,0,0,0.0
PhD,86.81777184505454,9,No,67.76613812310895,4,Male,0,0,0.0
Master's,62.69861080208964,12,No,76.1290338711841,1,Male,0,0,0.0
Master's,75.62130809803762,14,Yes,79.04366352804848,1,Female,0,0,0.0
Bachelor's,75.06136413835398,11,Yes,84.52110772799007,1,Male,0,0,0.0
PhD,77.91720826905366,16,Yes,65.14195785682358,5,Male,0,0,0.0
Master's,57.27995712772635,14,No,65.50859015206746,2,Male,0,0,0.0
Bachelor's,75.841636718601,3,Yes,70.25820905618403,4,Female,0,0,0.0
Bachelor's,62.75688008624055,14,Yes,89.64187512749606,3,Female,0,0,0.0
Master's,82.29186242758657,16,Yes,71.365366777719,2,Female,0,0,0.0
Bachelor's,56.82656620512394,10,No,80.34913680426422,3,Female,0,0,0.0
Master's,74.58849672673824,14,Yes,74.44144081472125,5,Male,1,1,0.98
Master's,69.57538466048891,19,Yes,71.0474166302097,3,Male,0,0,0.0
Master's,97.82358777819496,20,Yes,76.34440445591633,1,Female,0,0,0.0
PhD,86.76681002252637,6,Yes,82.91850774993947,4,Female,1,1,1.0
Master's,90.5874600582618,12,No,81.73822160969542,2,Male,0,0,0.0
Bachelor's,58.42667334987079,12,Yes,62.91204001827493,1,Male,0,0,0.0
PhD,64.2495550100176,19,Yes,78.35032539274195,4,Male,0,0,0.0
Bachelor's,69.93897529901976,19,Yes,91.3054664501622,1,Male,0,0,0.06
PhD,87.1683812707933,1,No,78.04910866021169,2,Female,0,0,0.0
PhD,75.6411444101197,9,No,86.30875056306671,5,Male,1,1,1.0
PhD,58.762336381956246,17,Yes,92.40465239166551,3,Female,0,0,0.0
PhD,59.39638276901429,19,No,76.63975631980132,5,Male,0,0,0.0
Bachelor's,87.88707314709896,4,Yes,74.38039137432322,3,Female,0,0,0.0
Master's,76.12510080548962,19,No,79.29808390996992,3,Male,0,0,0.0
Bachelor's,70.78692032432178,18,No,87.8727865859695,2,Female,0,0,0.0
Master's,69.54419183711309,1,Yes,73.40878113598752,2,Male,0,0,0.0
Bachelor's,83.43093491031637,3,No,63.533138911871745,5,Female,0,0,0.0
PhD,54.18437192388504,15,No,78.59775775100869,4,Male,0,0,0.0
PhD,70.77791607045786,20,Yes,84.28270248247658,4,Male,1,1,0.95
Master's,71.67431838765187,15,Yes,78.99600027538452,5,Male,1,1,0.99
Master's,51.31134776874513,16,No,79.38886827208798,3,Female,0,0,0.0
Bachelor's,66.88897886518204,14,No,74.61444492680401,2,Male,0,0,0.0
Master's,100.0,12,No,72.65091796939188,5,Male,1,1,0.99
Bachelor's,57.47488394266138,0,No,87.70776704427487,4,Female,0,0,0.0
Master's,71.8905993960372,4,Yes,57.16159521486223,3,Female,0,0,0.0
Master's,38.843071673055974,19,No,75.91669137597518,4,Male,0,0,0.0
Master's,67.91631235977609,0,Yes,65.17698055668134,3,Male,0,0,0.0
PhD,53.884381857779765,11,Yes,74.67265093400157,4,Female,0,0,0.0
PhD,64.72268805078814,14,Yes,77.63950830669853,1,Female,0,0,0.0
Bachelor's,76.3925017021031,3,No,80.05879178862126,3,Female,0,0,0.0
Master's,53.113511209299446,18,No,76.4179752181079,3,Male,0,0,0.0
Bachelor's,73.61551933213181,15,Yes,88.90568147146661,3,Female,0,0,0.0
Master's,58.30339556465513,17,Yes,76.0559932419654,1,Male,0,0,0.0
PhD,49.96819959387982,16,Yes,64.38564131897498,1,Male,0,0,0.0
PhD,84.74056072143259,10,Yes,85.34775896488094,4,Male,1,1,0.99
Master's,55.57887529777285,19,Yes,78.36594166501256,2,Female,0,0,0.0
Master's,63.64242091328271,12,No,65.40305699408907,4,Female,0,0,0.0
PhD,61.43893594686439,8,No,82.30883479075722,3,Female,0,0,0.0
PhD,73.25326096981375,16,No,69.41703970185193,3,Male,0,0,0.0
Bachelor's,70.48453466224663,16,No,84.35277243727745,4,Female,1,1,0.88
PhD,67.52152181272528,4,Yes,62.38450797155694,5,Male,0,0,0.0
Master's,59.36895467345357,7,Yes,73.74959536924241,2,Female,0,0,0.0
Bachelor's,66.0204600272342,2,No,79.30188366443048,1,Male,0,0,0.0
Master's,74.40762469275748,5,Yes,64.33303566555351,2,Male,0,0,0.0
Bachelor's,71.76839341600646,2,Yes,80.23205585257597,5,Male,0,0,0.0
Master's,86.8265362402578,7,Yes,85.32799006676633,4,Male,1,1,0.99
PhD,81.44515989876835,11,No,72.9642063381757,4,Female,1,1,1.0
Master's,86.5969758154765,3,No,78.92985101380053,3,Male,0,0,0.0
Bachelor's,90.3011276839293,1,No,67.04646257627557,4,Female,0,0,0.0
Master's,72.80628362698135,9,No,100.0,5,Male,1,1,0.82
Bachelor's,82.80432128770812,14,No,75.06227657545824,4,Female,0,0,0.36
Master's,75.0353781774059,12,No,78.31244779286203,4,Female,1,1,0.89
PhD,89.90143923332215,14,Yes,72.32027791928888,5,Male,1,1,0.98
PhD,43.67714860921336,18,No,68.39407846995147,1,Male,0,0,0.0
Master's,65.2665806499701,17,Yes,84.64418278139304,2,Female,0,0,0.0
Master's,76.15110697473456,12,No,50.93128459851249,4,Male,0,0,0.01
Master's,78.54941248881526,19,No,56.760681287053885,2,Male,0,0,0.0
Bachelor's,69.73542010283317,19,Yes,78.2024492215788,2,Male,0,0,0.0
Master's,45.06249544049123,0,No,71.32290478475386,3,Male,0,0,0.0
Master's,67.33663584600554,15,Yes,83.45388781514623,1,Male,0,0,0.0
Bachelor's,82.24307102584763,7,No,69.82030499461558,2,Male,0,0,0.0
PhD,65.26523142665687,5,Yes,58.28485792953724,3,Female,0,0,0.0
Master's,71.38752426420538,2,No,74.33649102819214,5,Female,0,0,0.02
Master's,98.74823913060601,19,Yes,72.32016052103843,5,Female,1,1,0.88
PhD,67.19683980302655,15,No,64.17522219858428,5,Male,0,0,0.0
PhD,67.63926923681493,1,Yes,82.86275357725219,5,Male,0,0,0.0
Bachelor's,72.91259317226621,1,No,78.56948546178772,5,Male,0,0,0.0
Master's,73.56308295390662,14,No,65.14152740439775,3,Female,0,0,0.0
Master's,72.01927015508035,9,No,59.67078208928279,1,Female,0,0,0.0
Bachelor's,75.8980117260706,0,No,78.55142864272948,1,Male,0,0,0.0
PhD,52.149018325240036,19,No,65.43665655123966,3,Male,0,0,0.0
Bachelor's,68.18192779078788,14,No,65.40596928188195,3,Male,0,0,0.0
PhD,51.57432806025463,0,Yes,73.90938739125085,4,Male,0,0,0.0
Bachelor's,70.8395062914728,15,Yes,75.47498412352256,2,Male,0,0,0.0
PhD,79.06863781484068,17,Yes,80.02941957171747,5,Male,1,1,0.99
Bachelor's,67.9195475484548,4,Yes,85.56957872189447,2,Male,0,0,0.0
PhD,55.797420324185715,20,Yes,70.36261490808378,4,Male,0,0,0.0
PhD,63.53622196408562,4,Yes,80.87623774620262,1,Female,0,0,0.0
PhD,97.01513664430067,9,No,73.25800653458045,5,Male,1,1,0.99
PhD,91.7454548082004,11,No,86.76969279051869,1,Male,0,0,0.0
PhD,61.86676144821266,9,No,66.51777757583646,3,Male,0,0,0.0
Master's,61.792178467962785,1,Yes,80.24235512746927,2,Male,0,0,0.0
PhD,68.36828299966326,0,No,66.72905845537473,1,Female,0,0,0.0
Master's,88.5951761872085,15,Yes,65.9289811655685,4,Male,0,0,0.0
PhD,43.73562092231491,17,Yes,70.43556192100152,1,Male,0,0,0.0
Master's,61.67241809341358,6,Yes,53.978296753726866,5,Male,0,0,0.0
Master's,76.16978729841749,3,No,84.86525757203538,5,Male,0,0,0.01
Bachelor's,74.438194254587,9,No,66.27022188099008,2,Female,0,0,0.0
PhD,63.58526059186461,9,Yes,70.39238363140454,3,Male,0,0,0.0
Bachelor's,66.21562736123927,10,No,65.32740789035036,5,Male,0,0,0.0
Bachelor's,74.96441580677565,2,No,84.49877470326163,4,Male,0,0,0.02
PhD,63.844055495351725,13,Yes,77.67093467661077,2,Male,0,0,0.0
Bachelor's,54.04834006830533,12,No,80.50848427536852,5,Male,0,0,0.0
PhD,67.218940360472,18,No,76.69804765135108,4,Male,0,0,0.0
Bachelor's,72.84035067720558,9,Yes,76.68330089944388,1,Female,0,0,0.0
PhD,38.13332531558994,14,Yes,78.32195801888695,4,Male,0,0,0.0
PhD,75.88334763812735,7,No,84.49232437006023,2,Female,0,0,0.0
PhD,84.6126350348771,16,No,63.52608835625598,5,Male,0,0,0.04
Master's,64.64115941399082,5,No,69.29272937127321,3,Male,0,0,0.0
Bachelor's,64.9132658331262,6,Yes,64.48633981895529,3,Female,0,0,0.0
Master's,58.92374124187428,13,Yes,80.9992430718696,4,Female,0,0,0.0
Bachelor's,67.7142359618332,7,Yes,79.41260797574313,4,Male,0,0,0.0
Bachelor's,61.62742207836394,11,No,82.18112818618931,4,Male,0,0,0.0
Bachelor's,91.71408358095215,17,No,49.49774248079433,5,Male,0,0,0.01
Master's,71.86909663578896,13,Yes,70.67279850245369,3,Male,0,0,0.0
Bachelor's,37.787326418936765,0,Yes,51.1965746193121,3,Female,0,0,0.0
Master's,78.55801953200208,3,Yes,94.51233102763277,2,Male,0,0,0.0
PhD,95.7870973410565,16,No,76.27017257845786,2,Female,0,0,0.0
Bachelor's,77.63602075421518,17,No,66.82544790612133,1,Male,0,0,0.0
Bachelor's,87.85024854392907,18,No,73.7773574232088,5,Male,1,1,0.99
PhD,80.15771834091773,3,No,74.81870315030338,4,Male,0,0,0.0
PhD,84.86475795763445,5,Yes,94.77025586418804,2,Female,0,0,0.0
Bachelor's,84.13439843204996,7,No,73.07640168632832,1,Male,0,0,0.0
PhD,84.306280983787,14,No,76.85592982855744,1,Female,0,0,0.0
Master's,74.75014137469952,19,Yes,69.06928020985767,3,Male,0,0,0.0
Master's,44.274507511459625,0,Yes,96.09499886308207,5,Male,0,0,0.0
Bachelor's,53.66065366314007,4,Yes,90.72373374963877,5,Male,0,0,0.0
Master's,53.93565215264411,15,No,55.43876871173739,4,Female,0,0,0.0
Master's,32.116056633278724,20,Yes,83.53669660356245,5,Male,0,0,0.0
Bachelor's,63.47852962759114,5,No,79.48044787256815,4,Male,0,0,0.0
PhD,91.23209864784117,20,Yes,67.24140211612232,5,Male,0,0,0.0
Bachelor's,48.45435846734583,9,No,65.06713245834575,3,Male,0,0,0.0
Master's,80.92112754257896,9,No,54.69983642753343,1,Male,0,0,0.0
Bachelor's,77.9365594250942,4,Yes,81.42723187332751,5,Female,0,0,0.0
Bachelor's,73.44953136065904,7,Yes,61.40584284174937,5,Female,0,0,0.0
Master's,87.73870813621926,0,No,78.09851140450253,3,Male,0,0,0.0
Master's,69.38028845623413,4,Yes,64.11572389884057,2,Female,0,0,0.0
Bachelor's,92.82286848640122,0,No,63.0472815655483,4,Female,0,0,0.0
Master's,67.00763182815412,6,Yes,75.50253805851145,2,Male,0,0,0.0
Master's,75.15045851944961,14,No,87.50616224516631,1,Male,0,0,0.0
Master's,67.87596944914694,13,No,67.32474008100868,2,Female,0,0,0.0
Master's,56.14303252869225,8,Yes,74.40808317076238,1,Male,0,0,0.0
Master's,49.80121745544925,7,No,76.02879846972012,4,Male,0,0,0.0
Master's,78.62862828917486,7,No,74.2123625034275,3,Female,0,0,0.0
PhD,90.20930134302971,2,No,78.09815151218501,1,Male,0,0,0.0
Bachelor's,73.66231692141812,19,No,75.16297655544642,4,Male,1,1,0.99
Master's,77.70927638637274,3,Yes,57.58626690489936,3,Female,0,0,0.0
Bachelor's,46.68517462740486,16,No,88.04655694174562,2,Male,0,0,0.0
PhD,75.77886725280369,5,No,78.94889358828702,2,Female,0,0,0.0
Master's,38.80621500428066,1,Yes,72.86782520448294,1,Male,0,0,0.0
Bachelor's,52.06629205048071,8,Yes,65.0050267507981,5,Male,0,0,0.0
Master's,90.01289221657878,13,No,71.34874486542942,5,Male,1,1,1.0
Master's,70.20475061905096,0,No,83.74036540999985,3,Female,0,0,0.0
Master's,71.58753996514601,16,No,61.690991499589266,2,Female,0,0,0.0
Master's,78.30701902769822,10,Yes,66.60691954212064,4,Female,0,0,0.0
Master's,81.97195316793976,5,No,74.14580329825054,3,Male,0,0,0.0
Master's,65.93758795694635,0,No,58.92691114609292,1,Male,0,0,0.0
Master's,74.39376072732756,18,Yes,65.29294849772792,1,Male,0,0,0.0
PhD,68.95731791975652,15,No,72.24153193801617,3,Male,0,0,0.0
PhD,47.02022694610494,17,Yes,50.486057563651755,4,Male,0,0,0.0
Master's,64.68240267962526,10,No,72.59437671952364,2,Male,0,0,0.0
Master's,76.1957103252694,8,Yes,61.8524100238094,2,Male,0,0,0.0
PhD,64.22526193066166,20,No,86.83028928758378,4,Male,0,0,0.0
PhD,64.36138746741256,5,No,69.4554465372623,2,Male,0,0,0.0
PhD,81.73298231855931,1,Yes,82.38385123183554,5,Male,0,0,0.0
Master's,72.41678333156419,7,Yes,78.85877708744218,5,Male,1,1,0.93
Bachelor's,75.27812728596018,15,No,67.11039573842054,4,Male,0,0,0.0
Bachelor's,45.62914869322606,7,Yes,78.51904577820731,5,Male,0,0,0.0
Bachelor's,76.72480016013287,7,Yes,92.0022391578826,3,Male,0,0,0.0
Bachelor's,53.37336676859179,13,Yes,75.4962483136101,2,Male,0,0,0.0
Master's,69.63218323889929,0,No,71.44963094418503,3,Male,0,0,0.0
Bachelor's,54.051950208285554,6,No,78.8060627894194,4,Male,0,0,0.0
PhD,83.99388171173925,1,Yes,79.84189904085143,5,Female,0,0,0.0
PhD,97.44411875668419,14,Yes,71.30419145119424,3,Male,0,0,0.0
Bachelor's,67.78637253404209,17,Yes,45.956476462638776,3,Female,0,0,0.0
PhD,67.64665636961233,3,No,66.08999422831069,1,Male,0,0,0.0
Master's,85.46124498545234,17,Yes,61.95598299650811,3,Male,0,0,0.0
Bachelor's,78.57830550082203,4,Yes,74.76501627992678,5,Male,0,0,0.0
Bachelor's,68.93075889778821,15,No,86.76306581452964,2,Male,0,0,0.0
Master's,75.52314828662024,12,Yes,79.8750787738044,2,Male,0,0,0.0
PhD,100.0,8,No,70.02141907798443,2,Female,0,0,0.0
Master's,59.92194393212349,4,No,77.62084459690438,5,Female,0,0,0.0
Master's,61.2117101074312,7,Yes,74.80199667149529,2,Male,0,0,0.0
PhD,81.91987416278783,17,No,80.20530374710398,2,Male,0,0,0.0
Master's,100.0,2,No,80.76168254966373,4,Male,0,0,0.0
PhD,72.65823930832609,5,No,88.02219458686695,4,Male,0,0,0.01
PhD,44.35658162546368,10,No,73.6071491137697,1,Female,0,0,0.0
Master's,75.85573096146004,13,Yes,57.02157986451101,1,Female,0,0,0.0
PhD,62.125771852344506,18,No,61.74925423191898,3,Male,0,0,0.0
Master's,77.14242819858887,6,Yes,75.17433590152707,3,Female,0,0,0.0
PhD,49.610122432127014,9,No,72.3113869035567,3,Female,0,0,0.0
Bachelor's,47.86315325595972,14,No,82.2212712402102,1,Female,0,0,0.0
PhD,65.54694127138544,5,Yes,85.37453821112092,2,Male,0,0,0.0
PhD,94.78374836922438,19,No,75.36161170207896,3,Male,0,0,0.01
Master's,49.42574366435186,5,Yes,62.501696081488106,2,Male,0,0,0.0
PhD,65.19481729256863,15,No,80.61954022863634,2,Female,0,0,0.0
Bachelor's,48.042941301315906,8,No,77.79139251153704,1,Female,0,0,0.0
Bachelor's,74.34808294910697,18,Yes,81.34741906848613,4,Female,1,1,0.98
PhD,73.32256532815634,17,No,67.7512010750448,4,Male,0,0,0.0
PhD,48.64131292854849,4,No,100.0,5,Female,0,0,0.0
Bachelor's,89.31595399689945,15,Yes,57.5462389729976,4,Male,0,0,0.0
Master's,41.16690574747658,6,No,75.934745313782,3,Male,0,0,0.0
Bachelor's,93.64679363251231,18,No,82.14617862537632,1,Female,0,0,0.01
Bachelor's,90.61703310146655,4,No,83.26723945782447,2,Male,0,0,0.0
PhD,74.58695377676493,19,No,75.09565138100069,1,Female,0,0,0.0
PhD,83.44166976380629,10,No,81.21115984834778,5,Male,1,1,0.99
Bachelor's,67.32835402537273,17,Yes,84.05049289485905,5,Male,0,0,0.01
Master's,46.89443468601447,6,Yes,76.0790434730144,5,Male,0,0,0.01
Bachelor's,73.5472830324704,17,No,77.28611991065881,2,Female,0,0,0.0
Bachelor's,46.43623838728167,2,No,81.4124015232069,5,Male,0,0,0.0
Master's,69.83679859740522,4,No,75.2139783870729,5,Male,0,0,0.0
Bachelor's,51.44736116314773,12,Yes,88.33881695899142,5,Female,0,0,0.0
Bachelor's,84.6312059789332,15,No,84.97488993506161,2,Male,0,0,0.0
PhD,75.70253248923991,11,No,71.93673634557929,5,Male,1,1,1.0
Master's,80.17457881081988,6,No,67.816285978833,3,Female,0,0,0.0
PhD,75.10438614817154,12,No,82.7326555991731,1,Male,0,0,0.0
PhD,98.21220565413725,0,Yes,75.85983465652745,5,Female,0,0,0.0
Master's,85.33599668846207,14,No,69.07086272331499,5,Male,0,0,0.0
Master's,95.5543275552281,20,No,70.20325906419897,1,Male,0,0,0.0
Bachelor's,56.49924487586457,11,No,81.48202313163037,5,Male,0,0,0.0
PhD,61.86122039014606,16,No,70.35023305196336,5,Male,0,0,0.0
Master's,33.650334233716585,19,No,89.45849784078378,3,Female,0,0,0.0
PhD,64.114179377878,4,No,65.02202773135264,4,Male,0,0,0.0
PhD,69.46676623814925,16,No,69.98967826408948,2,Male,0,0,0.0
Master's,76.51468100353922,14,Yes,65.69733453291589,2,Male,0,0,0.0
Bachelor's,62.03586421633392,19,No,62.810172357368,1,Male,0,0,0.0
PhD,81.04601680283271,18,Yes,67.0384068584676,3,Male,0,0,0.0
Master's,79.99514476362319,0,Yes,69.91408254943754,2,Female,0,0,0.0
Bachelor's,62.89641835091186,3,No,70.8017428875935,1,Male,0,0,0.0
PhD,55.623518421229306,2,No,53.352227688571375,1,Male,0,0,0.0
Master's,70.98861728815791,7,No,63.06518999964122,1,Female,0,0,0.0
PhD,71.48983276057359,8,Yes,76.79881919521151,2,Female,0,0,0.0
Master's,60.88391872213849,11,Yes,67.97613642065286,4,Male,0,0,0.0
Master's,66.11187187052853,4,Yes,85.41310528151011,1,Male,0,0,0.0
PhD,48.73211213195128,8,No,72.58410119870214,5,Female,0,0,0.0
PhD,80.17825830894165,0,No,80.92394313216114,4,Female,0,0,0.0
Master's,80.42099282339113,10,Yes,71.27975109519954,4,Male,1,1,0.98
Bachelor's,70.73480805279914,6,Yes,84.15456249576816,5,Male,1,1,0.99
